Source,Target,Weight
5178136,5178171,1.0
5178136,5178467,1.0
5178136,5178444,5.0
5178136,5178268,3.0
5178136,5178177,3.0
5178136,5178346,2.0
5177760,5178136,9.0
5177760,5178145,6.0
5177760,5178850,1.0
5177760,5178171,1.0
5177760,5178692,1.0
5177760,5178268,4.0
5177760,5177966,14.0
5177760,5177738,33.0
5177760,5178346,3.0
5178145,5178136,7.0
5178145,5178171,1.0
5178145,5178938,2.0
5178145,5178467,1.0
5178145,5178444,4.0
5178145,5178268,1.0
5178145,5178177,2.0
5178171,5178177,1.0
5178692,5178669,1.0
5178669,5177760,1.0
5178118,5178136,5.0
5178118,5177760,5.0
5178118,5178145,3.0
5178118,5178467,1.0
5178118,5178444,3.0
5178118,5178268,2.0
5178118,5178177,1.0
5178118,5178346,1.0
5178938,5178136,3.0
5178938,5177760,6.0
5178938,5178118,3.0
5178938,5178467,1.0
5178938,5178444,3.0
5178938,5178268,2.0
5178938,5178177,5.0
5178938,5177738,7.0
5178938,5178346,1.0
5178467,5177760,2.0
5178467,5177966,1.0
5178467,5177738,2.0
5178444,5177760,5.0
5178444,5178467,3.0
5178444,5178177,3.0
5178444,5177738,6.0
5178268,5178444,2.0
5178268,5178177,4.0
5178268,5178346,2.0
5178177,5177760,6.0
5178177,5178346,2.0
5177966,5178136,5.0
5177966,5178145,2.0
5177966,5178118,3.0
5177966,5178938,6.0
5177966,5178444,2.0
5177966,5178268,1.0
5177966,5178177,2.0
5177966,5178346,1.0
5177738,5178136,11.0
5177738,5178145,5.0
5177738,5178171,1.0
5177738,5178692,1.0
5177738,5178669,1.0
5177738,5178118,6.0
5177738,5178268,5.0
5177738,5178177,7.0
5177738,5177966,11.0
5177738,5178346,3.0
5178346,5178145,1.0
5178346,5178444,2.0
