Source,Target,Weight
2451243,2451470,1.0
2451243,2451184,6.0
2451243,2453073,1.0
2451243,2451419,2.0
2451243,2451914,1.0
2451243,2452292,2.0
2451243,2450858,8.0
2451243,2451713,2.0
2451243,2451430,2.0
2457214,2450858,1.0
2457214,2451713,1.0
2455335,2451713,1.0
2451470,2451184,2.0
2451470,2453073,1.0
2451470,2450858,1.0
2451470,2451713,1.0
2451184,2453073,1.0
2451184,2451419,2.0
2451184,2452292,2.0
2451184,2450858,10.0
2451184,2451713,2.0
2451184,2451430,2.0
2453073,2450858,1.0
2452499,2451243,1.0
2452499,2451184,1.0
2452499,2452292,1.0
2452702,2450858,1.0
2454778,2451243,1.0
2454778,2451184,1.0
2451904,2451914,1.0
2456118,2450858,1.0
2451419,2450906,1.0
2451419,2451713,1.0
2450906,2451243,2.0
2450906,2451184,2.0
2450906,2452499,1.0
2450906,2454778,1.0
2450906,2451713,6.0
2450906,2450851,1.0
2451914,2451184,1.0
2451914,2452499,1.0
2451914,2456118,1.0
2451914,2452292,1.0
2451914,2450858,3.0
2452292,2450858,4.0
2456075,2450858,1.0
2456891,2450906,1.0
2456891,2450858,1.0
2455043,2451713,1.0
2450858,2454859,1.0
2450858,2455335,1.0
2450858,2452499,2.0
2450858,2454778,2.0
2450858,2451419,3.0
2450858,2450906,13.0
2450858,2452029,1.0
2450858,2450993,1.0
2450858,2455043,1.0
2450858,2450851,1.0
2450858,2451430,3.0
2450858,2452757,1.0
2451713,2450858,14.0
2455096,2450858,1.0
2455129,2450858,1.0
2451430,2451419,2.0
2451430,2450906,1.0
2451430,2451713,1.0
