Source,Target,Weight
2287027,2289744,1.0
2290184,2288099,1.0
2290184,2288460,1.0
2290184,2290192,1.0
2290184,2287957,1.0
2290184,2287062,1.0
2287162,2287178,1.0
2287162,2286990,1.0
2287162,2288460,1.0
2287162,2286655,1.0
2287162,2287359,1.0
2287130,2287162,1.0
2287130,2287178,1.0
2288315,2287062,1.0
2288099,2287027,1.0
2288099,2287162,1.0
2288099,2290121,1.0
2288099,2286655,1.0
2288099,2287359,1.0
2291378,2286867,1.0
2291378,2287178,1.0
2291378,2286857,1.0
2291378,2286655,1.0
2291378,2287764,1.0
2291378,2287359,1.0
2287921,2286655,1.0
2286867,2287027,1.0
2286867,2287162,1.0
2286867,2286890,1.0
2286867,2287178,1.0
2286867,2289744,1.0
2286867,2286883,1.0
2286867,2286857,7.0
2286867,2287764,1.0
2286867,2287062,2.0
2286867,2288840,1.0
2289324,2287162,1.0
2289324,2286867,2.0
2289324,2287062,1.0
2287909,2287921,1.0
2287909,2286655,1.0
2286890,2286883,3.0
2286890,2286857,1.0
2286890,2286655,2.0
2286890,2286837,2.0
2288433,2288460,1.0
2288433,2286655,1.0
2288433,2287359,1.0
2288604,2288629,1.0
2288604,2287062,1.0
2287178,2287764,1.0
2289744,2288604,1.0
2290121,2290371,1.0
2290121,2288460,1.0
2290121,2286655,1.0
2290121,2287062,1.0
2286990,2287027,1.0
2286990,2288288,1.0
2286990,2288099,1.0
2286990,2287221,1.0
2286990,2290121,1.0
2286990,2288460,1.0
2286990,2286635,2.0
2286990,2286655,1.0
2286990,2287324,1.0
2286990,2287216,1.0
2286990,2287957,1.0
2286990,2287062,1.0
2286990,2287359,1.0
2288460,2290371,1.0
2288460,2288099,1.0
2288460,2287957,1.0
2288893,2286837,1.0
2289965,2289978,1.0
2289965,2289997,1.0
2286635,2288288,1.0
2286635,2287162,2.0
2286635,2287130,1.0
2286635,2287178,1.0
2286635,2286599,1.0
2286635,2286757,1.0
2286635,2287216,1.0
2286883,2286990,1.0
2286883,2289965,1.0
2286883,2286857,1.0
2286883,2289978,1.0
2286883,2289997,1.0
2286883,2287324,1.0
2286883,2286837,1.0
2286857,2287027,2.0
2286857,2287162,1.0
2286857,2289276,1.0
2286857,2288099,3.0
2286857,2289324,2.0
2286857,2287178,1.0
2286857,2289744,1.0
2286857,2286655,1.0
2286857,2287764,1.0
2286857,2287957,3.0
2286857,2288840,1.0
2286857,2288834,3.0
2286857,2286837,4.0
2289978,2289997,1.0
2289997,2286867,1.0
2289997,2286857,1.0
2286655,2290371,1.0
2286655,2286867,2.0
2286655,2288604,1.0
2286655,2287178,1.0
2286655,2289744,1.0
2286655,2288460,3.0
2286655,2286635,1.0
2286655,2288629,1.0
2286655,2287764,1.0
2286655,2288840,1.0
2286655,2288834,1.0
2286655,2287359,9.0
2286757,2286599,1.0
2287324,2286655,1.0
2287106,2287162,1.0
2287106,2287130,1.0
2287106,2287178,1.0
2287106,2286635,1.0
2287216,2287162,1.0
2287216,2287221,1.0
2289864,2286857,2.0
2289864,2286837,1.0
2288593,2288604,1.0
2288593,2286655,1.0
2288593,2288629,1.0
2288593,2287062,1.0
2288593,2287359,1.0
2287758,2287764,1.0
2290192,2288099,1.0
2290192,2288460,1.0
2290192,2287957,1.0
2290192,2287062,1.0
2287957,2287027,1.0
2287957,2287162,1.0
2287957,2288099,4.0
2287957,2286890,1.0
2287957,2290121,1.0
2287957,2286883,1.0
2287957,2286655,1.0
2287957,2286837,1.0
2287957,2287359,1.0
2287062,2290371,1.0
2287062,2288099,1.0
2287062,2288401,1.0
2287062,2288460,2.0
2287062,2286857,6.0
2287062,2286655,2.0
2287062,2289864,1.0
2287062,2288629,1.0
2287062,2287957,1.0
2287062,2288840,2.0
2288834,2287162,1.0
2288834,2286867,3.0
2288834,2289324,2.0
2288834,2287062,2.0
2288834,2288840,2.0
2286837,2287162,1.0
2286837,2287130,1.0
2286837,2286867,1.0
2286837,2287178,1.0
2286837,2286635,1.0
2286837,2287106,1.0
2286982,2287027,1.0
2286982,2286990,1.0
2287359,2287921,1.0
2287359,2286867,1.0
2287359,2287909,1.0
2287359,2288604,1.0
2287359,2287178,1.0
2287359,2289744,1.0
2287359,2288460,2.0
2287359,2286635,1.0
2287359,2286857,1.0
2287359,2288629,1.0
2287359,2287764,1.0
2287359,2287062,1.0
