Source,Target,Weight
4285300,4289061,1.0
4285300,4286003,1.0
4285300,4284465,5.0
4285300,4284925,6.0
4286637,4286673,1.0
4285515,4284465,1.0
4285515,4284925,4.0
4285515,4284852,1.0
4284485,4284505,1.0
4286458,4285300,1.0
4286458,4284465,1.0
4284780,4285300,1.0
4284780,4284766,1.0
4285127,4285300,1.0
4284766,4285300,1.0
4284766,4285127,2.0
4284766,4284465,5.0
4284766,4286298,1.0
4286795,4284465,1.0
4286003,4285515,1.0
4286003,4284465,1.0
4286003,4284925,4.0
4286003,4284859,1.0
4286003,4285937,2.0
4284465,4284628,1.0
4284465,4284485,1.0
4284465,4289061,1.0
4284465,4284780,1.0
4284465,4285127,2.0
4284465,4288587,1.0
4284465,4284505,1.0
4284465,4288501,1.0
4284465,4284925,24.0
4284465,4286298,2.0
4284465,4288977,1.0
4284465,4285937,3.0
4288833,4285300,1.0
4288833,4289061,1.0
4288833,4284465,1.0
4288833,4284925,1.0
4288833,4284852,1.0
4288833,4286298,1.0
4288833,4284859,1.0
4288833,4288977,1.0
4288833,4285937,1.0
4284925,4286637,1.0
4284925,4289061,1.0
4284925,4286458,2.0
4284925,4284946,1.0
4284925,4286795,1.0
4284925,4287203,1.0
4284925,4288501,1.0
4284925,4286673,1.0
4284925,4284852,2.0
4284925,4287910,1.0
4284925,4284859,7.0
4284925,4287897,1.0
4284925,4286604,1.0
4284925,4288977,1.0
4284925,4285937,4.0
4284551,4284628,2.0
4284551,4284465,1.0
4284551,4284564,1.0
4284852,4285300,1.0
4284852,4289061,1.0
4284852,4284946,1.0
4284852,4284465,3.0
4284852,4288977,1.0
4286298,4285300,1.0
4286298,4289061,1.0
4286298,4284925,2.0
4286298,4284852,1.0
4286298,4284859,1.0
4286298,4288977,1.0
4286298,4285937,1.0
4287910,4284465,1.0
4284859,4285300,1.0
4284859,4285515,4.0
4284859,4289061,1.0
4284859,4286458,1.0
4284859,4284946,1.0
4284859,4284465,5.0
4284859,4284852,2.0
4284859,4288977,1.0
4287897,4284465,1.0
4287897,4287910,1.0
4286604,4286637,1.0
4286604,4286673,1.0
4288977,4285300,1.0
4288977,4289061,1.0
4285937,4285300,3.0
4285937,4285515,1.0
4285937,4289061,1.0
4285937,4284852,1.0
4285937,4284859,1.0
4285937,4288977,1.0
4284564,4284628,1.0
4284564,4284465,1.0
