Source,Target,Weight
306543,305159,1.0
306543,306147,1.0
306543,303573,2.0
306543,305948,2.0
305910,308711,1.0
305910,305362,1.0
303493,303531,2.0
303493,305557,1.0
303493,303421,2.0
303493,305159,1.0
303493,306401,1.0
303493,303521,1.0
303493,305162,1.0
303380,303421,1.0
303366,303380,1.0
303366,303421,1.0
304299,303380,1.0
303688,303573,1.0
303531,305557,1.0
303531,303421,4.0
303531,305159,1.0
303531,306401,1.0
303531,305162,1.0
305112,303421,1.0
304762,304537,1.0
305557,305159,1.0
305557,305587,1.0
305557,303470,1.0
305557,303573,1.0
305557,305162,1.0
304864,303573,1.0
303421,305910,6.0
303421,303876,1.0
303421,305557,1.0
303421,308711,3.0
303421,305159,1.0
303421,304537,4.0
303421,303573,1.0
303421,306401,1.0
303421,308049,1.0
303421,303487,4.0
304684,303421,2.0
308105,303421,1.0
305159,305171,1.0
305159,306147,1.0
305159,303573,1.0
305159,305948,1.0
305159,305162,2.0
305872,303421,1.0
305872,303573,1.0
305872,303487,1.0
306147,303573,3.0
310302,303573,1.0
304398,305288,1.0
308594,303573,1.0
305587,303470,1.0
305362,303421,2.0
303899,303421,1.0
303899,303902,1.0
303470,303493,1.0
303470,303531,1.0
303470,303421,1.0
303470,305638,1.0
303470,303521,1.0
303470,305641,1.0
303470,303487,1.0
303573,305077,1.0
303573,305288,2.0
303573,303628,1.0
303573,308570,1.0
303573,304398,2.0
303573,306652,1.0
303573,305587,1.0
303573,304920,1.0
303573,303577,1.0
303573,303470,1.0
303573,306774,1.0
303573,306719,1.0
303573,304157,5.0
303573,305641,1.0
303573,306937,1.0
303573,303487,1.0
305638,305641,1.0
303604,303628,1.0
303604,303573,3.0
304822,303573,1.0
303813,303421,1.0
303902,303421,1.0
305193,305288,1.0
305193,303573,3.0
306401,305557,1.0
306401,305159,1.0
306401,305162,1.0
305760,303531,1.0
305760,303421,1.0
306774,303763,1.0
305948,306147,1.0
305948,303573,3.0
308049,305162,1.0
303521,303531,1.0
303521,303421,2.0
305162,305910,1.0
305162,303421,5.0
305162,305171,1.0
305162,303763,1.0
304548,303421,1.0
304548,304537,1.0
304157,305638,1.0
304157,305948,1.0
303487,305910,1.0
303487,303493,1.0
303487,303531,1.0
303487,303521,1.0
303763,305910,1.0
303763,303421,1.0
303763,303573,1.0
305320,303421,1.0
309614,303573,1.0
309614,304157,1.0
