Id,Label
3796352,ADY ELIZABETH
3800790,AN
3796125,ANNE
3798773,ASKED MAN #2
3796891,BRANDON
3803853,CATHERINE
3797352,COURTIER
3804215,CROMWELL
3796705,ENRY
3799413,EORGE
3797898,ERVANT
3796140,GEORGE
3798202,HE
3796669,HENRY
3798008,JANE
3802370,KATHERINE
3796069,LADY ELIZABETH
3796137,MARY
3798701,MASKED MAN
3798782,MASKED MAN #2
3803054,MIDWIFE
3796261,NORFOLK
3798253,ORFOLK
3802123,OUNG HENRY
3797388,PHYSICIAN
3796172,PRIEST
3797857,QUEEN KATHERINE
3798363,RIEST
3797852,SERVANT
3796059,SIR THOMAS
3797576,STAFFORD
3799140,TAFFORD
3796189,WILLIAM
3797999,WOMAN
3802553,YOUNG HENRY
