Id,Label
3613035,AMAZING
3613868,ANABEL
3613675,ANTHONY
3615514,BARTENDER
3612686,BIERCE
3612837,BIG RED
3614535,BOWLER
3613389,BUTCH
3612716,CASANOVA
3613049,COP 1
3613069,COP 2
3613039,DAWN
3613782,DON
3617294,DRUNK
3613378,EDDIE JR
3617541,ELVIS BROTHER 1
3616423,ELVIS BROTHER 2
3616420,ELVIS BROTHER I
3615498,FATHER
3612913,FURIOUS
3616846,GUARD
3615994,GUARD 1
3615997,GUARD 2
3617272,GUARDS
3615159,HELLER
3614450,INVINCIBLE DUDES
3614157,INVISIBLE BOY
3616328,ITALIAN ICE
3618135,KIDS
3613381,LENORE
3617286,LITTLE BOY
3615486,LITTLE FURIOUS
3613412,LUCILLE
3615018,MAN IN MASK
3613203,MONICA
3613431,MOTHER
3613736,RADIO ANNOUNCER
3612889,RAJA
3612834,RED EYE 2
3612843,RED EYE 3
3612975,RED EYES
3614367,ROLAND
3613695,SALLY
3612897,SHOVELER
3615059,SPHINX
3614225,SPLEEN
3614482,SQUEEGEE MAN
3614427,THEIR LEADER
3614800,TONY
3613536,TONY P
3613375,TRACY
3617392,VOICE OF GUARD
3613189,WAITRESS
