Id,Label
4479097,BIG MAN
4475724,BLACKWOOD
4475984,CAPTAIN PHILIPS
4476772,CHARLIE
4477942,CONSTABLE CLARK
4481153,DOCTOR
4478738,DREDGER
4483669,DRIVER
4478250,GROUNDSKEEPER
4477067,GUARD
4476848,GUARD #2
4476761,GUARD CAPTAIN
4475413,HOLMES
4477330,IRENE
4475791,LESTRADE
4479387,LORD COWARD
4475406,MAN
4475627,MAN #1
4476380,MARY
4477551,MORIARTY
4476045,MRS HUDSON
4478404,PALM READER
4479823,PERIGRINE
4479988,POLICE OFFICER
4479196,PRISON GUARD
4483702,SERGEANT
4482961,SHERLOCK
4479306,SIR THOMAS
4479365,STANDISH
4480523,TANNER
4475542,THUG
4476516,WAITER
4475350,WATSON
