Id,Label
5477952,ARTIE
5474139,BARTENDER
5474003,BEANY
5477477,BILLY
5476211,BLACK MAN
5479246,BOBBY
5477467,BUCK
5479055,BUDDY
5477956,CALLER #1
5476960,CHET
5475301,DELL
5480408,DEPUTY
5478124,DESK CLERK
5476358,DROP SHADOW
5476217,ERV
5481033,GANG MEMBER
5476569,GEORGE
5475667,GIRL
5480993,GOOD WITCH
5475012,IDIOT PUNK
5474368,JOHNNIE
5478430,JUANA
5473945,LULA
5478115,MANAGER
5473898,MARIETTA
5473863,OLD MAN
5473860,OLD WOMAN
5477671,OPERATOR
5480682,PACE
5479471,PERDITA
5479004,RED
5476346,REGGIE
5477994,REPORTER
5479081,REX
5477156,ROACH
5473910,SAILOR
5474729,SANTOS
5479040,SPARKY
5479210,TOMMY
5477091,WAITRESS
5480747,WHEELCHAIR MAN
