Source,Target,Weight
530771,528258,1.0
528740,528719,2.0
528740,528711,3.0
529303,528258,2.0
529303,528302,1.0
529303,533631,1.0
528258,528740,2.0
528258,529684,1.0
528258,530316,1.0
528258,532544,1.0
528258,528719,2.0
528258,528302,3.0
528258,529720,2.0
528258,528711,21.0
528258,529433,2.0
528258,528805,1.0
529128,528740,1.0
529128,528258,3.0
529128,528711,3.0
532321,528258,3.0
532321,528711,2.0
528788,528258,1.0
528788,528805,1.0
528719,529303,2.0
528719,529128,2.0
528719,528711,5.0
530968,530771,1.0
530968,528258,2.0
530968,528711,3.0
533639,528258,1.0
533639,528711,1.0
533639,533631,1.0
533639,528323,1.0
528302,533631,1.0
528835,528258,1.0
529720,529128,1.0
528711,530771,1.0
528711,529303,2.0
528711,532544,1.0
528711,529720,1.0
533631,528258,1.0
533631,528711,1.0
533631,528323,1.0
529433,528711,2.0
528323,528258,5.0
528323,529128,2.0
528323,528302,1.0
528323,528711,3.0
