Id,Label
3909643,ACK
3906119,ANGIE
3909653,BLAKE
3907169,BUDLOFSKY
3908759,CAROL
3909378,CHEUNG
3906050,CORBER
3905824,DALE
3909664,DESMOND
3910533,ELDERLY WOMAN
3907164,MATHESON
3906215,MR EDWARDS
3910641,OLD MAN
3910634,OLD WOMAN
3909775,POLICE LIAISON
3906098,RADIO DJ
3905999,RECEPTIONIST
3907323,RED
3908909,ROBERT
3906293,SAUL
3910019,SAUL DALE
3905916,SECRETARY
3908897,SHANNON
3905813,TALK RADIO DJ
3906196,TEACHER
3906765,TED
3910963,THUG 2
3910990,THUG 3
3909646,WALT
3905929,WALTER
3905846,WOMAN
