Id,Label
1795090,AGENT 1
1795105,AGENT 2
1793323,ALI
1794004,ANALYST
1793727,ANALYST 1
1793734,ANALYST 2
1797997,ANCHORMAN
1796212,BETH
1793007,BILL
1792692,BLACKOUT
1796402,BUSH
1798278,BUSINESSMAN
1792720,CHANEL SUIT
1798653,CNN
1793290,CPD AGENT
1793061,DIANA
1795466,DIANA FRED
1795426,DIANA STEVE
1796749,DIRECTOR OF OPERATIONS
1793469,DR FORSTER
1797054,FLOOR MANAGER
1795439,FRED
1792754,HAFIZ
1792927,HAFIZ VALERIE
1793092,JEFF
1793013,JOE
1793144,JOE VALERIE
1793921,JOE WILSON
1798812,JOE WILSON V/O
1794242,JOURNALIST
1798228,KIDS
1794285,LIBBY
1793069,LISA
1798235,LT COLONEL SAM PLAME
1793633,MIKE
1793965,MINISTER
1798633,MSNBC
1795573,MUKHBARAT OFFICER
1795597,OFFICER
1794011,PAUL
1794305,PAVITT
1796259,PETE
1793668,PRESIDENT
1794566,PROFESSOR
1794396,PROFESSOR AZIZ
1796452,REPORTER
1798037,REPORTER 2
1798310,RIGHT WING REPORTER
1796543,ROVE
1795605,SA'AD
1793278,SAMANTHA
1795012,SAWSAN
1796061,SCIENTIST
1796068,SCIENTIST 2
1792740,SECRETARY
1793020,STEVE
1795761,STUDENT
1792998,SUE
1792844,TABIR
1794873,TACTICAL COMMANDER
1798389,TAXI DRIVER
1795253,TELEVISION
1798820,THE HALL
1797820,TREVOR
1793987,TURNER
1792712,VALERIE
1795372,VALERIE JOE
1798225,VALERIE'S MOM
